nhm_id,byHRU,byHW,hw_id,byHWobs,level
1159,1,1,124,1,3
1160,1,1,124,1,3
1161,1,1,124,1,3
1162,1,0,,0,1
1163,1,1,73,0,2
1164,1,0,,0,1
1165,1,1,73,0,2
1166,1,1,168,1,3
1167,1,1,73,0,2
1168,1,1,73,0,2
1169,1,1,73,0,2
1170,1,1,73,0,2
1171,1,0,,0,1
1172,1,1,79,0,2
1173,1,1,168,1,3
1174,1,1,124,1,3
1175,1,1,168,1,3
1176,1,1,73,0,2
1177,1,1,124,1,3
1178,1,0,,0,1
1179,1,1,73,0,2
1180,1,0,,0,1
1181,1,1,73,0,2
1182,1,1,73,0,2
1183,1,1,124,1,3
1184,1,0,,0,1
1185,1,1,124,1,3
1186,1,1,123,1,3
1187,1,1,123,1,3
1188,1,0,,0,1
1189,1,0,,0,1
1190,1,0,,0,1
1191,1,1,124,1,3
1192,1,1,125,0,2
1193,1,1,73,0,2
1194,1,1,122,1,3
1195,1,1,122,1,3
1196,1,0,,0,1
1197,1,0,,0,1
1198,1,0,,0,1
1199,1,1,73,0,2
1200,1,0,,0,1
1201,1,1,122,1,3
1202,1,0,,0,1
1203,1,1,79,0,2
1204,1,0,,0,1
1205,1,1,84,0,2
1206,1,0,,0,1
1207,1,0,,0,1
1208,1,1,101,0,2
1209,1,0,,0,1
1210,1,1,100,0,2
1211,1,1,109,1,3
1212,1,1,100,0,2
1213,1,0,,0,1
1214,1,1,189,0,2
1215,1,1,189,0,2
1216,1,0,,0,1
1217,1,0,,0,1
1218,1,1,126,0,2
1219,1,1,126,0,2
1220,1,1,126,0,2
1221,1,1,126,0,2
1222,1,1,73,0,2
1223,1,1,67,1,3
1224,1,1,67,1,3
1225,1,0,,0,1
1226,1,0,,0,1
1227,1,1,73,0,2
1228,1,1,67,1,3
1229,1,1,79,0,2
1230,1,1,67,1,3
1231,1,0,,0,1
1232,1,1,73,0,2
1233,1,1,73,0,2
1234,1,1,73,0,2
1235,1,0,,0,1
1236,1,1,63,1,3
1237,1,1,83,0,2
1238,1,1,67,1,3
1239,1,0,,0,1
1240,1,0,,0,1
1241,1,1,121,0,2
1242,1,1,121,0,2
1243,1,1,187,1,3
1244,1,0,,0,1
1245,1,1,120,0,2
1246,1,1,187,1,3
1247,1,1,120,0,2
1248,1,1,73,0,2
1249,1,1,120,0,2
1250,1,1,120,0,2
1251,1,1,187,1,3
1252,1,1,187,1,3
1253,1,1,187,1,3
1254,1,1,187,1,3
1255,1,1,187,1,3
1256,1,1,119,1,3
1257,1,1,119,1,3
1258,1,1,187,1,3
1259,1,1,67,1,3
1260,1,1,185,1,3
1261,1,1,187,1,3
1262,1,1,185,1,3
1263,1,1,185,1,3
1264,1,1,185,1,3
1265,1,1,185,1,3
1266,1,1,185,1,3
1267,1,1,185,1,3
1268,1,1,187,1,3
1269,1,1,185,1,3
1270,1,1,185,1,3
1271,1,1,185,1,3
1272,1,1,187,1,3
1273,1,1,73,0,2
1274,1,0,,0,1
1275,1,1,185,1,3
1276,1,1,73,0,2
1277,1,1,62,1,3
1278,1,1,62,1,3
1279,1,1,185,1,3
1280,1,1,62,1,3
1281,1,1,185,1,3
1282,1,1,185,1,3
1283,1,1,83,0,2
1284,1,1,83,0,2
1285,1,1,62,1,3
1286,1,0,,0,1
1287,1,1,73,0,2
1288,1,1,62,1,3
1289,1,1,83,0,2
1290,1,1,185,1,3
1291,1,1,185,1,3
1292,1,1,185,1,3
1293,1,1,185,1,3
1294,1,1,185,1,3
1295,1,1,185,1,3
1296,1,1,83,0,2
1297,1,1,185,1,3
1298,1,1,62,1,3
1299,1,1,83,0,2
1300,1,1,67,1,3
1301,1,1,62,1,3
1302,1,1,67,1,3
1303,1,0,,0,1
1304,1,1,64,1,3
1305,1,1,73,0,2
1306,1,1,64,1,3
1307,1,1,67,1,3
1308,1,1,73,0,2
1309,1,1,67,1,3
1310,1,1,185,1,3
1311,1,1,185,1,3
1312,1,1,185,1,3
1313,1,1,185,1,3
1314,1,1,185,1,3
1315,1,1,64,1,3
1316,1,1,64,1,3
1317,1,1,185,1,3
1318,1,1,67,1,3
1319,1,1,185,1,3
1320,1,0,,0,1
1321,1,1,185,1,3
1322,1,0,,0,1
1323,1,1,64,1,3
1324,1,1,60,0,2
1325,1,0,,0,1
1326,1,1,59,0,2
1327,1,1,60,0,2
1328,1,1,59,0,2
1329,1,1,59,0,2
1330,1,1,59,0,2
1331,1,1,59,0,2
1332,1,1,64,1,3
1333,1,1,59,0,2
1334,1,1,59,0,2
1335,1,1,59,0,2
1336,1,1,59,0,2
1337,1,1,59,0,2
1338,1,1,59,0,2
1339,1,0,,0,1
1340,1,0,,0,1
1341,1,0,,0,1
1342,1,0,,0,1
1343,1,1,59,0,2
1344,1,1,59,0,2
1345,1,0,,0,1
1346,1,1,59,0,2
1347,1,0,,0,1
1348,1,1,59,0,2
1349,1,1,59,0,2
1350,1,0,,0,1
1351,1,1,24,0,2
1352,1,1,24,0,2
1353,1,1,24,0,2
1354,1,1,24,0,2
1355,1,0,,0,1
1356,1,1,24,0,2
1357,1,1,24,0,2
1358,1,1,24,0,2
1359,1,0,,0,1
1360,1,1,24,0,2
1361,1,0,,0,1
1362,1,0,,0,1
1363,1,0,,0,1
1364,1,1,24,0,2
1365,1,0,,0,1
1366,1,0,,0,1
1367,1,1,25,0,2
1368,1,0,,0,1
1369,1,0,,0,1
1370,1,0,,0,1
1371,1,1,24,0,2
1372,1,1,24,0,2
1373,1,0,,0,1
1374,1,1,24,0,2
1375,1,1,24,0,2
1376,1,1,24,0,2
1377,1,1,24,0,2
1378,1,1,24,0,2
1379,1,1,24,0,2
1380,1,1,24,0,2
1381,1,1,24,0,2
1382,1,1,24,0,2
1383,1,1,24,0,2
1384,1,1,23,0,2
1385,1,1,24,0,2
1386,1,1,24,0,2
1387,1,1,29,0,2
1388,1,1,29,0,2
1389,1,1,29,0,2
1390,1,1,24,0,2
1391,1,1,29,0,2
1392,1,1,29,0,2
1393,1,1,29,0,2
1394,1,1,33,0,2
1395,1,1,33,0,2
1396,1,1,29,0,2
1397,1,1,67,1,3
1398,1,1,29,0,2
1399,1,1,67,1,3
1400,1,1,29,0,2
1401,1,1,29,0,2
1402,1,1,29,0,2
1403,1,1,29,0,2
1404,1,1,29,0,2
1405,1,1,29,0,2
1406,1,1,29,0,2
1407,1,1,28,0,2
1408,1,1,27,0,2
1409,1,1,28,0,2
1410,1,1,28,0,2
1411,1,1,28,0,2
1412,1,1,28,0,2
1413,1,1,67,1,3
1414,1,1,27,0,2
1415,1,1,67,1,3
1416,1,1,28,0,2
1417,1,1,34,0,2
1418,1,1,34,0,2
1419,1,1,34,0,2
1420,1,1,34,0,2
1421,1,1,34,0,2
1422,1,1,34,0,2
1423,1,1,73,0,2
1424,1,0,,0,1
1425,1,1,70,0,2
1426,1,1,67,1,3
1427,1,1,68,0,2
1428,1,1,68,0,2
1429,1,1,68,0,2
1430,1,1,73,0,2
1431,1,1,68,0,2
1432,1,1,68,0,2
1433,1,0,,0,1
1434,1,1,68,0,2
1435,1,1,68,0,2
1436,1,0,,0,1
1437,1,1,70,0,2
1438,1,1,68,0,2
1439,1,1,68,0,2
1440,1,1,73,0,2
1441,1,1,68,0,2
1442,1,0,,0,1
1443,1,1,68,0,2
1444,1,1,68,0,2
1445,1,1,68,0,2
1446,1,1,70,0,2
1447,1,1,68,0,2
1448,1,1,68,0,2
1449,1,1,68,0,2
1450,1,1,68,0,2
1451,1,0,,0,1
1452,1,1,68,0,2
1453,1,0,,0,1
1454,1,0,,0,1
1455,1,1,67,1,3
1456,1,1,68,0,2
1457,1,1,67,1,3
1458,1,1,68,0,2
1459,1,1,68,0,2
1460,1,1,73,0,2
1461,1,1,68,0,2
1462,1,1,68,0,2
1463,1,1,68,0,2
1464,1,1,68,0,2
1465,1,1,68,0,2
1466,1,0,,0,1
1467,1,1,73,0,2
1468,1,1,66,0,2
1469,1,1,66,0,2
1470,1,1,66,0,2
1471,1,1,66,0,2
1472,1,1,76,1,3
1473,1,1,76,1,3
1474,1,1,65,1,3
1475,1,1,65,1,3
1476,1,1,66,0,2
1477,1,1,66,0,2
1478,1,1,66,0,2
1479,1,1,66,0,2
1480,1,1,66,0,2
1481,1,1,76,1,3
1482,1,1,76,1,3
1483,1,0,,0,1
1484,1,1,66,0,2
1485,1,1,66,0,2
1486,1,0,,0,1
1487,1,1,65,1,3
1488,1,0,,0,1
1489,1,0,,0,1
1490,1,1,65,1,3
1491,1,1,65,1,3
1492,1,1,65,1,3
1493,1,1,76,1,3
1494,1,1,66,0,2
1495,1,1,65,1,3
1496,1,1,66,0,2
1497,1,1,66,0,2
1498,1,1,66,0,2
1499,1,1,66,0,2
1500,1,1,66,0,2
1501,1,1,66,0,2
1502,1,1,66,0,2
1503,1,1,66,0,2
1504,1,1,65,1,3
1505,1,1,65,1,3
1506,1,1,65,1,3
1507,1,1,65,1,3
1508,1,1,65,1,3
1509,1,1,76,1,3
1510,1,1,65,1,3
1511,1,1,65,1,3
1512,1,1,65,1,3
1513,1,1,68,0,2
1514,1,1,68,0,2
1515,1,0,,0,1
1516,1,1,65,1,3
1517,1,0,,0,1
1518,1,1,45,0,2
1519,1,1,65,1,3
1520,1,1,45,0,2
1521,1,0,,0,1
1522,1,1,65,1,3
1523,1,1,44,0,2
1524,1,1,45,0,2
1525,1,1,76,1,3
1526,1,0,,0,1
1527,1,1,76,1,3
1528,1,1,68,0,2
1529,1,0,,0,1
1530,1,1,76,1,3
1531,1,1,65,1,3
1532,1,1,76,1,3
1533,1,1,44,0,2
1534,1,1,68,0,2
1535,1,1,76,1,3
1536,1,1,65,1,3
1537,1,1,68,0,2
1538,1,1,76,1,3
1539,1,1,76,1,3
1540,1,1,76,1,3
1541,1,1,65,1,3
1542,1,1,45,0,2
1543,1,1,76,1,3
1544,1,1,68,0,2
1545,1,1,76,1,3
1546,1,1,76,1,3
1547,1,0,,0,1
1548,1,1,68,0,2
1549,1,1,68,0,2
1550,1,1,76,1,3
1551,1,0,,0,1
1552,1,0,,0,1
1553,1,1,65,1,3
1554,1,0,,0,1
1555,1,1,65,1,3
1556,1,1,61,0,2
1557,1,1,65,1,3
1558,1,1,76,1,3
1559,1,1,48,0,2
1560,1,1,65,1,3
1561,1,0,,0,1
1562,1,1,65,1,3
1563,1,1,68,0,2
1564,1,1,68,0,2
1565,1,1,76,1,3
1566,1,1,76,1,3
1567,1,1,65,1,3
1568,1,0,,0,1
1569,1,1,76,1,3
1570,1,0,,0,1
1571,1,1,68,0,2
1572,1,1,75,1,3
1573,1,1,75,1,3
1574,1,1,65,1,3
1575,1,1,65,1,3
1576,1,0,,0,1
1577,1,0,,0,1
1578,1,0,,0,1
1579,1,1,76,1,3
1580,1,1,75,1,3
1581,1,0,,0,1
1582,1,1,65,1,3
1583,1,1,75,1,3
1584,1,1,47,0,2
1585,1,0,,0,1
1586,1,1,48,0,2
1587,1,1,76,1,3
1588,1,1,75,1,3
1589,1,1,75,1,3
1590,1,1,68,0,2
1591,1,0,,0,1
1592,1,1,65,1,3
1593,1,1,65,1,3
1594,1,1,75,1,3
1595,1,0,,0,1
1596,1,1,75,1,3
1597,1,1,68,0,2
1598,1,1,65,1,3
1599,1,1,65,1,3
1600,1,1,47,0,2
1601,1,1,47,0,2
1602,1,1,75,1,3
1603,1,1,65,1,3
1604,1,1,75,1,3
1605,1,1,75,1,3
1606,1,1,46,0,2
1607,1,1,68,0,2
1608,1,1,46,0,2
1609,1,1,46,0,2
1610,1,1,46,0,2
1611,1,1,75,1,3
1612,1,1,75,1,3
1613,1,1,75,1,3
1614,1,0,,0,1
1615,1,1,68,0,2
1616,1,1,47,0,2
1617,1,1,68,0,2
1618,1,1,75,1,3
1619,1,1,75,1,3
1620,1,1,37,1,3
1621,1,1,46,0,2
1622,1,1,75,1,3
1623,1,1,75,1,3
1624,1,1,75,1,3
1625,1,1,46,0,2
1626,1,1,43,0,2
1627,1,0,,0,1
1628,1,1,37,1,3
1629,1,1,75,1,3
1630,1,1,75,1,3
1631,1,1,75,1,3
1632,1,1,86,0,2
1633,1,1,75,1,3
1634,1,1,58,0,2
1635,1,1,46,0,2
1636,1,1,58,0,2
1637,1,1,37,1,3
1638,1,0,,0,1
1639,1,1,43,0,2
1640,1,1,37,1,3
1641,1,1,75,1,3
1642,1,0,,0,1
1643,1,0,,0,1
1644,1,1,86,0,2
1645,1,1,75,1,3
1646,1,1,46,0,2
1647,1,1,37,1,3
1648,1,1,75,1,3
1649,1,1,37,1,3
1650,1,0,,0,1
1651,1,1,37,1,3
1652,1,1,75,1,3
1653,1,1,37,1,3
1654,1,1,37,1,3
1655,1,1,37,1,3
1656,1,1,37,1,3
1657,1,1,37,1,3
1658,1,1,37,1,3
1659,1,1,37,1,3
1660,1,1,37,1,3
1661,1,1,37,1,3
1662,1,0,,0,1
1663,1,1,37,1,3
1664,1,1,42,0,2
1665,1,1,36,0,2
1666,1,1,75,1,3
1667,1,1,74,0,2
1668,1,0,,0,1
1669,1,1,58,0,2
1670,1,1,42,0,2
1671,1,0,,0,1
1672,1,1,75,1,3
1673,1,0,,0,1
1674,1,1,42,0,2
1675,1,0,,0,1
1676,1,1,42,0,2
1677,1,1,37,1,3
1678,1,0,,0,1
1679,1,0,,0,1
1680,1,1,75,1,3
1681,1,1,37,1,3
1682,1,0,,0,1
1683,1,1,75,1,3
1684,1,1,37,1,3
1685,1,1,36,0,2
1686,1,0,,0,1
1687,1,1,58,0,2
1688,1,1,74,0,2
1689,1,1,37,1,3
1690,1,0,,0,1
1691,1,1,58,0,2
1692,1,1,75,1,3
1693,1,0,,0,1
1694,1,1,42,0,2
1695,1,0,,0,1
1696,1,1,42,0,2
1697,1,1,58,0,2
1698,1,1,35,0,2
1699,1,0,,0,1
1700,1,0,,0,1
1701,1,1,37,1,3
1702,1,1,36,0,2
1703,1,1,35,0,2
1704,1,0,,0,1
1705,1,1,35,0,2
1706,1,1,42,0,2
1707,1,1,42,0,2
1708,1,1,42,0,2
1709,1,1,35,0,2
1710,1,1,37,1,3
1711,1,1,42,0,2
1712,1,1,36,0,2
1713,1,1,75,1,3
1714,1,1,42,0,2
1715,1,1,58,0,2
1716,1,1,75,1,3
1717,1,1,42,0,2
1718,1,0,,0,1
1719,1,0,,0,1
1720,1,1,35,0,2
1721,1,1,58,0,2
1722,1,0,,0,1
1723,1,0,,0,1
1724,1,0,,0,1
1725,1,1,58,0,2
1726,1,1,75,1,3
1727,1,0,,0,1
1728,1,1,42,0,2
1729,1,1,58,0,2
1730,1,0,,0,1
1731,1,0,,0,1
1732,1,1,86,0,2
1733,1,1,36,0,2
1734,1,1,86,0,2
1735,1,1,42,0,2
1736,1,1,75,1,3
1737,1,0,,0,1
1738,1,1,81,0,2
1739,1,1,81,0,2
1740,1,0,,0,1
1741,1,1,41,0,2
1742,1,0,,0,1
1743,1,1,82,0,2
1744,1,1,75,1,3
1745,1,0,,0,1
1746,1,1,35,0,2
1747,1,1,42,0,2
1748,1,1,58,0,2
1749,1,1,58,0,2
1750,1,1,38,0,2
1751,1,1,58,0,2
1752,1,1,38,0,2
1753,1,1,82,0,2
1754,1,1,40,0,2
1755,1,0,,0,1
1756,1,1,40,0,2
1757,1,1,58,0,2
1758,1,1,75,1,3
1759,1,0,,0,1
1760,1,1,38,0,2
1761,1,1,42,0,2
1762,1,1,38,0,2
1763,1,1,58,0,2
1764,1,1,75,1,3
1765,1,1,71,0,2
1766,1,1,40,0,2
1767,1,1,36,0,2
1768,1,1,74,0,2
1769,1,1,74,0,2
1770,1,1,38,0,2
1771,1,1,74,0,2
1772,1,1,74,0,2
1773,1,1,38,0,2
1774,1,1,72,0,2
1775,1,1,74,0,2
1776,1,1,41,0,2
1777,1,1,74,0,2
1778,1,1,58,0,2
1779,1,1,71,0,2
1780,1,1,38,0,2
1781,1,1,72,0,2
1782,1,1,74,0,2
1783,1,1,74,0,2
1784,1,1,74,0,2
1785,1,1,77,0,2
1786,1,1,36,0,2
1787,1,1,77,0,2
1788,1,1,78,0,2
1789,1,1,58,0,2
1790,1,1,78,0,2
1791,1,1,23,0,2
1792,1,1,58,0,2
1793,1,1,58,0,2
1794,1,1,58,0,2
1795,1,1,58,0,2
1796,1,1,38,0,2
1797,1,0,,0,1
1798,1,0,,0,1
1799,1,0,,0,1
1800,1,0,,0,1
1801,1,1,40,0,2
1802,1,1,58,0,2
1803,1,0,,0,1
1804,1,0,,0,1
1805,1,0,,0,1
1806,1,0,,0,1
1807,1,1,31,0,2
1808,1,1,31,0,2
1809,1,0,,0,1
1810,1,0,,0,1
1811,1,0,,0,1
1812,1,0,,0,1
1813,1,0,,0,1
1814,1,1,32,0,2
1815,1,0,,0,1
1816,1,0,,0,1
1817,1,1,31,0,2
1818,1,1,31,0,2
1819,1,1,31,0,2
1820,1,0,,0,1
1821,1,1,30,0,2
1822,1,1,30,0,2
1823,1,1,33,0,2
1824,1,1,33,0,2
1825,1,0,,0,1
1826,1,0,,0,1
1827,1,1,32,0,2
1828,1,0,,0,1
1829,1,0,,0,1
1830,1,1,33,0,2
1831,1,1,31,0,2
1832,1,1,33,0,2
1833,1,0,,0,1
1834,1,0,,0,1
1835,1,1,31,0,2
1836,1,1,31,0,2
1837,1,1,74,0,2
1838,1,1,31,0,2
1839,1,0,,0,1
1840,1,1,58,0,2
1841,1,1,33,0,2
1842,1,1,33,0,2
1843,1,0,,0,1
1844,1,1,1,0,2
1845,1,0,,0,1
1846,1,1,74,0,2
1847,1,1,32,0,2
1848,1,1,74,0,2
1849,1,1,34,0,2
1850,1,1,32,0,2
1851,1,1,2,0,2
1852,1,1,32,0,2
1853,1,1,31,0,2
1854,1,1,2,0,2
1855,1,1,39,0,2
1856,1,0,,0,1
1857,1,0,,0,1
1858,1,0,,0,1
1859,1,0,,0,1
1860,1,1,33,0,2
1861,1,1,58,0,2
1862,1,1,34,0,2
1863,1,1,39,0,2
1864,1,1,2,0,2
1865,1,0,,0,1
1866,1,0,,0,1
1867,1,1,178,0,2
1868,1,1,2,0,2
1869,1,1,2,0,2
1870,1,1,2,0,2
1871,1,1,178,0,2
1872,1,1,171,1,3
1873,1,1,2,0,2
1874,1,0,,0,1
1875,1,1,32,0,2
1876,1,1,2,0,2
1877,1,1,34,0,2
1878,1,1,34,0,2
1879,1,1,34,0,2
1880,1,0,,0,1
1881,1,1,2,0,2
1882,1,1,34,0,2
1883,1,1,34,0,2
1884,1,1,2,0,2
1885,1,0,,0,1
1886,1,1,2799,0,2
1887,1,1,1,0,2
1888,1,1,2799,0,2
1889,1,0,,0,1
1890,1,1,34,0,2
1891,1,1,34,0,2
1892,1,1,34,0,2
1893,1,1,34,0,2
1894,1,1,171,1,3
1895,1,1,34,0,2
1896,1,1,2,0,2
1897,1,1,2,0,2
1898,1,1,2,0,2
1899,1,1,34,0,2
1900,1,1,34,0,2
1901,1,1,2,0,2
1902,1,1,34,0,2
1903,1,1,34,0,2
1904,1,1,34,0,2
1905,1,1,34,0,2
1906,1,1,34,0,2
1907,1,1,34,0,2
1908,1,1,34,0,2
1909,1,1,34,0,2
1910,1,1,34,0,2
1911,1,0,,0,1
1912,1,0,,0,1
1913,1,0,,0,1
1914,1,1,34,0,2
1915,1,1,171,1,3
1916,1,1,34,0,2
1917,1,1,171,1,3
1918,1,1,171,1,3
1919,1,1,171,1,3
1920,1,1,173,1,3
1921,1,1,178,0,2
1922,1,1,178,0,2
1923,1,0,,0,1
1924,1,1,178,0,2
1925,1,1,178,0,2
1926,1,0,,0,1
1927,1,1,171,1,3
1928,1,1,173,1,3
1929,1,1,107,1,3
1930,1,1,171,1,3
1931,1,1,107,1,3
1932,1,1,107,1,3
1933,1,1,107,1,3
1934,1,1,107,1,3
1935,1,1,107,1,3
1936,1,1,107,1,3
1937,1,1,107,1,3
1938,1,1,107,1,3
1939,1,1,107,1,3
1940,1,1,107,1,3
1941,1,1,107,1,3
1942,1,1,173,1,3
1943,1,0,,0,1
1944,1,0,,0,1
1945,1,0,,0,1
1946,1,1,177,0,2
1947,1,1,177,0,2
1948,1,1,107,1,3
1949,1,1,107,1,3
1950,1,1,107,1,3
1951,1,1,107,1,3
1952,1,1,177,0,2
1953,1,0,,0,1
1954,1,1,150,1,3
1955,1,1,150,1,3
1956,1,1,177,0,2
1957,1,1,177,0,2
1958,1,1,107,1,3
1959,1,1,107,1,3
1960,1,1,173,1,3
1961,1,1,107,1,3
1962,1,1,107,1,3
1963,1,1,107,1,3
1964,1,1,107,1,3
1965,1,1,107,1,3
1966,1,0,,0,1
1967,1,0,,0,1
1968,1,0,,0,1
1969,1,1,177,0,2
1970,1,0,,0,1
1971,1,1,107,1,3
1972,1,1,107,1,3
1973,1,1,107,1,3
1974,1,1,107,1,3
1975,1,1,107,1,3
1976,1,1,107,1,3
1977,1,1,107,1,3
1978,1,1,107,1,3
1979,1,1,107,1,3
1980,1,1,107,1,3
1981,1,1,107,1,3
1982,1,1,107,1,3
1983,1,1,107,1,3
1984,1,1,107,1,3
1985,1,1,152,0,2
1986,1,1,107,1,3
1987,1,1,152,0,2
1988,1,1,152,0,2
1989,1,0,,0,1
1990,1,0,,0,1
1991,1,1,108,1,3
1992,1,1,107,1,3
1993,1,1,152,0,2
1994,1,1,107,1,3
1995,1,1,107,1,3
1996,1,0,,0,1
1997,1,0,,0,1
1998,1,1,150,1,3
1999,1,1,108,1,3
2000,1,1,150,1,3
2001,1,1,108,1,3
2002,1,1,107,1,3
2003,1,1,107,1,3
2004,1,1,107,1,3
2005,1,1,107,1,3
2006,1,1,107,1,3
2007,1,1,107,1,3
2008,1,1,107,1,3
2009,1,0,,0,1
2010,1,1,101,0,2
2011,1,1,102,0,2
2012,1,1,109,1,3
2013,1,1,109,1,3
2014,1,1,109,1,3
2015,1,1,109,1,3
2016,1,1,109,1,3
2017,1,1,99,1,3
2018,1,1,109,1,3
2019,1,1,99,1,3
2020,1,0,,0,1
2021,1,0,,0,1
2022,1,0,,0,1
2023,1,0,,0,1
2024,1,0,,0,1
2025,1,1,125,0,2
2026,1,1,126,0,2
2027,1,1,125,0,2
2028,1,1,126,0,2
2029,1,0,,0,1
2030,1,1,63,1,3
2031,1,0,,0,1
2032,1,1,187,1,3
2033,1,1,187,1,3
2034,1,1,107,1,3
2035,1,1,108,1,3
2036,1,0,,0,1
2037,1,1,146,1,3
2038,1,1,146,1,3
2039,1,1,146,1,3
2040,1,0,,0,1
2041,1,0,,0,1
2042,1,0,,0,1
2043,1,0,,0,1
2044,1,0,,0,1
2045,1,0,,0,1
2046,1,1,122,1,3
2047,1,0,,0,1
2048,1,0,,0,1
2049,1,1,121,0,2
2050,1,1,121,0,2
2051,1,1,121,0,2
2052,1,1,121,0,2
2053,1,1,63,1,3
2054,1,1,63,1,3
2055,1,1,63,1,3
2056,1,1,63,1,3
2057,1,0,,0,1
2058,1,0,,0,1
2059,1,0,,0,1
2060,1,0,,0,1
2061,1,0,,0,1
2062,1,1,152,0,2
2063,1,0,,0,1
2064,1,1,146,1,3
2065,1,0,,0,1
2066,1,1,152,0,2
2067,1,1,142,1,3
2068,1,1,146,1,3
2069,1,1,66,0,2
2070,1,1,66,0,2
2071,1,1,66,0,2
2072,1,1,66,0,2
2073,1,0,,0,1
2074,1,1,62,1,3
2075,1,0,,0,1
2076,1,0,,0,1
2077,1,1,61,0,2
2078,1,1,37,1,3
2079,1,1,37,1,3
2080,1,1,37,1,3
2081,1,1,37,1,3
2082,1,1,37,1,3
2083,1,1,25,0,2
2084,1,1,23,0,2
2085,1,1,23,0,2
2086,1,1,23,0,2
2087,1,1,23,0,2
2088,1,1,33,0,2
2089,1,1,33,0,2
2090,1,1,29,0,2
2091,1,1,33,0,2
2092,1,0,,0,1
2093,1,0,,0,1
2094,1,1,34,0,2
2095,1,1,34,0,2
2096,1,1,107,1,3
2097,1,1,34,0,2
2098,1,0,,0,1
2099,1,1,146,1,3
2100,1,1,146,1,3
2101,1,1,146,1,3
2102,1,1,146,1,3
2103,1,1,146,1,3
2104,1,0,,0,1
2105,1,0,,0,1
2106,1,1,146,1,3
2107,1,1,2,0,2
2108,1,1,1,0,2
2109,1,1,185,1,3
2110,1,1,155,1,3
2111,1,1,155,1,3
2112,1,1,162,1,3
2113,1,1,157,0,2
2114,1,1,164,1,3
2115,1,1,2,0,2
2116,1,1,2,0,2
2117,1,1,2,0,2
2118,1,1,1,0,2
2119,1,1,1,0,2
2120,1,1,107,1,3
2121,1,0,,0,1
2122,1,1,24,0,2
2123,1,1,59,0,2
2124,1,1,59,0,2
2125,1,1,39,0,2
2126,1,1,142,1,3
2127,1,1,142,1,3
2128,1,1,142,1,3
2129,1,0,,0,1
2130,1,1,146,1,3
2131,1,1,142,1,3
2132,1,1,142,1,3
2133,1,1,146,1,3
2134,1,1,182,1,3
2135,1,1,146,1,3
2136,1,0,,0,1
2137,1,1,187,1,3
2138,1,1,187,1,3
2139,1,1,187,1,3
2140,1,1,182,1,3
2141,1,1,142,1,3
2142,1,1,182,1,3
2143,1,1,146,1,3
2144,1,1,142,1,3
2145,1,1,142,1,3
2146,1,1,182,1,3
2147,1,1,142,1,3
2148,1,1,142,1,3
2149,1,1,182,1,3
2150,1,1,142,1,3
2151,1,0,,0,1
2152,1,1,182,1,3
2153,1,1,146,1,3
2154,1,0,,0,1
2155,1,0,,0,1
2156,1,1,142,1,3
2157,1,1,142,1,3
2158,1,1,142,1,3
2159,1,1,155,1,3
2160,1,1,155,1,3
2161,1,1,155,1,3
2162,1,1,155,1,3
2163,1,1,155,1,3
2164,1,1,162,1,3
2165,1,1,155,1,3
2166,1,1,157,0,2
2167,1,1,155,1,3
2168,1,1,162,1,3
2169,1,1,156,0,2
2170,1,1,160,0,2
2171,1,1,159,0,2
2172,1,1,161,0,2
2173,1,1,165,1,3
2174,1,1,164,1,3
2175,1,1,163,0,2
2176,1,1,166,1,3
2177,1,1,142,1,3
2178,1,0,,0,1
2179,1,0,,0,1
2180,1,1,142,1,3
2181,1,1,2795,0,2
2182,1,1,146,1,3
2183,1,1,185,1,3
2184,1,1,185,1,3
2185,1,1,185,1,3
2186,1,1,142,1,3
2187,1,1,190,0,2
2188,1,1,116,0,2
2189,1,1,117,1,3
2190,1,1,118,1,3
2191,1,1,112,1,3
2192,1,1,158,1,3
2193,1,1,158,1,3
2194,1,1,112,1,3
2195,1,1,155,1,3
2196,1,1,155,1,3
2197,1,1,111,1,3
2198,1,1,112,1,3
2199,1,1,112,1,3
2200,1,1,142,1,3
2201,1,1,118,1,3
2202,1,1,2795,0,2
2203,1,0,,0,1
2204,1,0,,0,1
2205,1,1,142,1,3
2206,1,1,114,1,3
2207,1,1,142,1,3
2208,1,1,146,1,3
2209,1,1,142,1,3
2210,1,1,102,0,2
2211,1,1,102,0,2
2212,1,1,114,1,3
2213,1,1,114,1,3
2214,1,1,111,1,3
2215,1,1,111,1,3
2216,1,1,111,1,3
2217,1,1,111,1,3
2218,1,1,109,1,3
2219,1,1,113,1,3
2220,1,1,114,1,3
2221,1,1,114,1,3
2222,1,1,114,1,3
2223,1,1,115,1,3
2224,1,1,142,1,3
2225,1,1,146,1,3
2226,1,1,142,1,3
2227,1,1,142,1,3
2228,1,1,146,1,3
2229,1,1,142,1,3
2230,1,1,142,1,3
2231,1,1,112,1,3
2232,1,1,111,1,3
2233,1,1,111,1,3
2234,1,1,111,1,3
2235,1,1,111,1,3
2236,1,1,111,1,3
2237,1,1,112,1,3
2238,1,1,113,1,3
2239,1,1,113,1,3
2240,1,1,111,1,3
2241,1,1,109,1,3
2242,1,1,111,1,3
2243,1,1,109,1,3
2244,1,1,109,1,3
2245,1,1,109,1,3
2246,1,1,182,1,3
2247,1,1,182,1,3
2248,1,1,111,1,3
